Data Start: 2025-10-04 09:25:19
Data End: 2025-10-04 09:43:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302
Station: RB_e		
Cast:	3	
Position:42 52.681 N 65 18.838 W		
Operator:C. Johnson	


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
09:39:26	2	100.0	0	0.4	0.4	100.00	5.182	31.941	33.016	1470.58	1026.55	52.912	42°52'40.73'' N	65°18'47.47'' W	2025-10-04 12:39:31	
09:39:27	2	99.5	0	0.5	0.5	100.00	5.178	31.951	33.031	1470.57	1026.56	52.935	42°52'40.72'' N	65°18'47.47'' W	2025-10-04 12:39:32	
09:39:28	2	98.8	0	0.6	0.6	100.00	5.176	31.943	33.025	1470.55	1026.55	52.926	42°52'40.72'' N	65°18'47.46'' W	2025-10-04 12:39:33	
09:39:29	2	98.1	0	0.7	0.7	100.00	5.128	31.891	33.013	1470.32	1026.54	52.924	42°52'40.72'' N	65°18'47.45'' W	2025-10-04 12:39:34	
09:39:30	2	97.4	1	0.7	0.7	100.00	5.122	31.868	32.993	1470.26	1026.52	52.897	42°52'40.72'' N	65°18'47.44'' W	2025-10-04 12:39:35	
09:39:31	2	96.9	1	0.7	0.6	116.67	5.112	31.835	32.966	1470.18	1026.50	52.860	42°52'40.72'' N	65°18'47.43'' W	2025-10-04 12:39:36	
09:39:32	2	96.4	1	0.5	0.5	100.00	5.106	31.826	32.961	1470.14	1026.49	52.855	42°52'40.72'' N	65°18'47.42'' W	2025-10-04 12:39:37	
09:39:33	2	95.9	1	0.5	0.5	100.00	5.100	31.819	32.959	1470.11	1026.49	52.853	42°52'40.72'' N	65°18'47.42'' W	2025-10-04 12:39:38	
09:39:34	2	95.4	1	0.5	0.5	100.00	5.092	31.812	32.959	1470.07	1026.49	52.856	42°52'40.72'' N	65°18'47.41'' W	2025-10-04 12:39:39	
09:39:35	2	95.1	1	0.4	0.5	80.00	5.077	31.771	32.926	1469.96	1026.46	52.812	42°52'40.72'' N	65°18'47.41'' W	2025-10-04 12:39:40	
09:39:36	2	94.7	1	0.4	0.3	133.33	5.070	31.774	32.937	1469.94	1026.47	52.831	42°52'40.72'' N	65°18'47.41'' W	2025-10-04 12:39:41	
09:39:37	2	94.3	1	0.3	0.3	100.00	5.068	31.776	32.943	1469.93	1026.47	52.839	42°52'40.72'' N	65°18'47.41'' W	2025-10-04 12:39:42	
09:39:38	2	93.8	1	0.4	0.5	80.00	5.065	31.785	32.955	1469.92	1026.48	52.858	42°52'40.72'' N	65°18'47.41'' W	2025-10-04 12:39:43	
09:39:39	2	93.2	2	0.5	0.6	83.33	5.060	31.785	32.960	1469.90	1026.48	52.866	42°52'40.72'' N	65°18'47.39'' W	2025-10-04 12:39:44	
09:39:40	2	92.6	2	0.6	0.6	100.00	5.044	31.761	32.950	1469.81	1026.48	52.856	42°52'40.72'' N	65°18'47.39'' W	2025-10-04 12:39:45	
09:39:41	2	92.0	2	0.6	0.6	100.00	5.028	31.728	32.927	1469.71	1026.46	52.828	42°52'40.72'' N	65°18'47.38'' W	2025-10-04 12:39:46	
09:39:42	2	91.4	2	0.5	0.6	83.33	5.030	31.708	32.903	1469.68	1026.43	52.792	42°52'40.72'' N	65°18'47.37'' W	2025-10-04 12:39:47	
09:39:43	2	90.9	2	0.5	0.5	100.00	5.027	31.711	32.909	1469.66	1026.44	52.801	42°52'40.72'' N	65°18'47.36'' W	2025-10-04 12:39:48	
09:39:44	2	90.5	2	0.5	0.5	100.00	5.024	31.702	32.903	1469.64	1026.43	52.793	42°52'40.72'' N	65°18'47.35'' W	2025-10-04 12:39:49	
09:39:45	2	90.1	2	0.4	0.5	80.00	5.023	31.693	32.894	1469.61	1026.42	52.780	42°52'40.72'' N	65°18'47.35'' W	2025-10-04 12:39:50	
09:39:46	2	89.6	2	0.4	0.4	100.00	5.015	31.696	32.905	1469.59	1026.43	52.798	42°52'40.72'' N	65°18'47.35'' W	2025-10-04 12:39:51	
09:39:47	2	89.1	3	0.5	0.5	100.00	5.012	31.686	32.896	1469.56	1026.42	52.787	42°52'40.72'' N	65°18'47.35'' W	2025-10-04 12:39:52	
09:39:48	2	88.5	3	0.6	0.6	100.00	5.008	31.688	32.904	1469.54	1026.42	52.798	42°52'40.72'' N	65°18'47.34'' W	2025-10-04 12:39:53	
09:39:49	2	87.9	3	0.6	0.6	100.00	5.011	31.673	32.883	1469.52	1026.40	52.767	42°52'40.72'' N	65°18'47.33'' W	2025-10-04 12:39:54	
09:39:50	2	87.3	3	0.5	0.5	100.00	5.005	31.650	32.864	1469.46	1026.39	52.740	42°52'40.71'' N	65°18'47.33'' W	2025-10-04 12:39:55	
09:39:51	2	86.8	3	0.5	0.5	100.00	5.002	31.640	32.855	1469.42	1026.38	52.728	42°52'40.71'' N	65°18'47.32'' W	2025-10-04 12:39:56	
09:39:52	2	86.4	3	0.4	0.5	80.00	4.990	31.625	32.849	1469.36	1026.37	52.723	42°52'40.71'' N	65°18'47.30'' W	2025-10-04 12:39:57	
09:39:53	2	85.9	3	0.5	0.5	100.00	4.989	31.610	32.834	1469.33	1026.36	52.700	42°52'40.71'' N	65°18'47.30'' W	2025-10-04 12:39:58	
09:39:54	2	85.4	3	0.5	0.5	100.00	4.981	31.615	32.847	1469.31	1026.37	52.723	42°52'40.71'' N	65°18'47.29'' W	2025-10-04 12:39:59	
09:39:55	2	84.9	4	0.4	0.5	80.00	4.956	31.574	32.825	1469.17	1026.35	52.698	42°52'40.71'' N	65°18'47.29'' W	2025-10-04 12:40:00	
09:39:56	2	84.5	4	0.4	0.4	100.00	4.943	31.529	32.786	1469.06	1026.32	52.646	42°52'40.71'' N	65°18'47.29'' W	2025-10-04 12:40:01	
09:39:57	2	84.0	4	0.4	0.5	80.00	4.943	31.545	32.805	1469.07	1026.33	52.672	42°52'40.71'' N	65°18'47.28'' W	2025-10-04 12:40:02	
09:39:58	2	83.4	4	0.5	0.5	100.00	4.942	31.540	32.800	1469.06	1026.33	52.666	42°52'40.71'' N	65°18'47.27'' W	2025-10-04 12:40:03	
09:39:59	2	82.8	4	0.6	0.6	100.00	4.946	31.529	32.784	1469.04	1026.31	52.641	42°52'40.71'' N	65°18'47.27'' W	2025-10-04 12:40:04	
09:40:00	2	82.3	4	0.5	0.6	83.33	4.939	31.495	32.753	1468.96	1026.28	52.597	42°52'40.70'' N	65°18'47.26'' W	2025-10-04 12:40:05	
09:40:01	2	81.8	4	0.5	0.5	100.00	4.925	31.464	32.731	1468.87	1026.27	52.570	42°52'40.70'' N	65°18'47.26'' W	2025-10-04 12:40:06	
09:40:02	2	81.4	4	0.4	0.5	80.00	4.914	31.467	32.745	1468.84	1026.28	52.594	42°52'40.70'' N	65°18'47.24'' W	2025-10-04 12:40:07	
09:40:03	2	81.0	5	0.4	0.4	100.00	4.897	31.447	32.738	1468.75	1026.27	52.589	42°52'40.70'' N	65°18'47.24'' W	2025-10-04 12:40:08	
09:40:04	2	80.4	5	0.5	0.5	100.00	4.849	31.374	32.702	1468.50	1026.24	52.552	42°52'40.70'' N	65°18'47.23'' W	2025-10-04 12:40:09	
09:40:05	2	79.7	5	0.6	0.7	85.71	4.843	31.361	32.693	1468.45	1026.23	52.541	42°52'40.70'' N	65°18'47.23'' W	2025-10-04 12:40:10	
09:40:06	2	79.0	5	0.7	0.7	100.00	4.761	31.269	32.668	1468.07	1026.22	52.532	42°52'40.70'' N	65°18'47.22'' W	2025-10-04 12:40:10	
09:40:07	2	78.6	5	0.5	0.6	83.33	4.728	31.179	32.598	1467.84	1026.17	52.440	42°52'40.70'' N	65°18'47.21'' W	2025-10-04 12:40:11	
09:40:08	2	78.2	5	0.3	0.4	75.00	4.717	31.176	32.605	1467.79	1026.17	52.453	42°52'40.70'' N	65°18'47.21'' W	2025-10-04 12:40:12	
09:40:09	2	77.9	5	0.2	0.3	66.67	4.704	31.151	32.589	1467.72	1026.16	52.435	42°52'40.70'' N	65°18'47.20'' W	2025-10-04 12:40:13	
09:40:10	2	77.5	5	0.2	0.4	50.00	4.696	31.157	32.604	1467.70	1026.17	52.458	42°52'40.70'' N	65°18'47.20'' W	2025-10-04 12:40:14	
09:40:11	2	76.9	5	0.3	0.5	60.00	4.671	31.149	32.619	1467.60	1026.18	52.489	42°52'40.70'' N	65°18'47.20'' W	2025-10-04 12:40:15	
09:40:12	2	76.3	6	0.5	0.6	83.33	4.649	31.111	32.597	1467.47	1026.16	52.463	42°52'40.70'' N	65°18'47.19'' W	2025-10-04 12:40:16	
09:40:13	2	75.7	6	0.6	0.6	100.00	4.627	31.058	32.558	1467.32	1026.13	52.414	42°52'40.70'' N	65°18'47.18'' W	2025-10-04 12:40:17	
09:40:14	2	75.1	6	0.6	0.6	100.00	4.602	31.041	32.562	1467.22	1026.14	52.428	42°52'40.70'' N	65°18'47.17'' W	2025-10-04 12:40:18	
09:40:15	2	74.5	6	0.5	0.6	83.33	4.553	30.970	32.528	1466.96	1026.11	52.395	42°52'40.70'' N	65°18'47.16'' W	2025-10-04 12:40:19	
09:40:16	2	74.0	6	0.5	0.5	100.00	4.561	30.964	32.514	1466.97	1026.10	52.371	42°52'40.70'' N	65°18'47.15'' W	2025-10-04 12:40:20	
09:40:17	2	73.5	6	0.5	0.5	100.00	4.557	30.978	32.534	1466.97	1026.11	52.402	42°52'40.70'' N	65°18'47.14'' W	2025-10-04 12:40:21	
09:40:18	2	73.0	6	0.4	0.5	80.00	4.500	30.945	32.552	1466.75	1026.13	52.447	42°52'40.69'' N	65°18'47.14'' W	2025-10-04 12:40:22	
09:40:19	2	72.7	6	0.4	0.5	80.00	4.487	30.911	32.526	1466.65	1026.11	52.413	42°52'40.69'' N	65°18'47.13'' W	2025-10-04 12:40:23	
09:40:20	2	72.4	7	0.4	0.5	80.00	4.474	30.882	32.504	1466.57	1026.09	52.385	42°52'40.69'' N	65°18'47.13'' W	2025-10-04 12:40:24	
09:40:21	2	71.9	7	0.4	0.4	100.00	4.501	30.877	32.473	1466.63	1026.06	52.330	42°52'40.69'' N	65°18'47.13'' W	2025-10-04 12:40:25	
09:40:22	2	71.4	7	0.5	0.5	100.00	4.511	30.897	32.486	1466.68	1026.07	52.346	42°52'40.69'' N	65°18'47.12'' W	2025-10-04 12:40:26	
09:40:23	2	70.7	7	0.6	0.6	100.00	4.507	30.902	32.496	1466.67	1026.07	52.360	42°52'40.69'' N	65°18'47.12'' W	2025-10-04 12:40:27	
09:40:24	2	70.0	7	0.8	0.7	114.29	4.461	30.826	32.454	1466.41	1026.04	52.314	42°52'40.69'' N	65°18'47.11'' W	2025-10-04 12:40:28	
09:40:25	2	69.3	7	0.8	0.8	100.00	4.474	30.832	32.449	1466.45	1026.03	52.302	42°52'40.69'' N	65°18'47.10'' W	2025-10-04 12:40:29	
09:40:26	2	68.8	7	0.6	0.7	85.71	4.516	30.785	32.352	1466.49	1025.95	52.147	42°52'40.69'' N	65°18'47.09'' W	2025-10-04 12:40:30	
09:40:27	2	68.4	8	0.5	0.5	100.00	4.562	30.794	32.318	1466.63	1025.92	52.082	42°52'40.69'' N	65°18'47.08'' W	2025-10-04 12:40:31	
09:40:28	2	68.0	8	0.4	0.4	100.00	4.581	30.806	32.314	1466.70	1025.91	52.068	42°52'40.69'' N	65°18'47.07'' W	2025-10-04 12:40:32	
09:40:29	2	67.6	8	0.4	0.5	80.00	4.580	30.807	32.317	1466.69	1025.91	52.072	42°52'40.69'' N	65°18'47.06'' W	2025-10-04 12:40:33	
09:40:30	2	67.0	8	0.5	0.5	100.00	4.607	30.810	32.294	1466.76	1025.88	52.030	42°52'40.69'' N	65°18'47.06'' W	2025-10-04 12:40:34	
09:40:31	2	66.4	8	0.5	0.5	100.00	4.630	30.825	32.289	1466.84	1025.88	52.015	42°52'40.69'' N	65°18'47.06'' W	2025-10-04 12:40:35	
09:40:32	2	66.0	8	0.5	0.5	100.00	4.647	30.837	32.286	1466.90	1025.87	52.005	42°52'40.69'' N	65°18'47.06'' W	2025-10-04 12:40:36	
09:40:33	2	65.6	8	0.5	0.5	100.00	4.780	30.926	32.261	1467.41	1025.83	51.923	42°52'40.69'' N	65°18'47.05'' W	2025-10-04 12:40:37	
09:40:34	2	65.1	8	0.5	0.5	100.00	4.790	30.927	32.253	1467.43	1025.82	51.907	42°52'40.69'' N	65°18'47.05'' W	2025-10-04 12:40:38	
09:40:35	2	64.6	9	0.5	0.5	100.00	4.827	30.911	32.198	1467.51	1025.77	51.815	42°52'40.69'' N	65°18'47.04'' W	2025-10-04 12:40:39	
09:40:36	2	63.9	9	0.7	0.6	116.67	4.821	30.933	32.230	1467.51	1025.80	51.864	42°52'40.69'' N	65°18'47.03'' W	2025-10-04 12:40:40	
09:40:37	2	63.3	9	0.8	0.7	114.29	4.865	30.979	32.240	1467.70	1025.80	51.863	42°52'40.69'' N	65°18'47.02'' W	2025-10-04 12:40:41	
09:40:38	2	62.8	9	0.6	0.6	100.00	5.019	31.093	32.223	1468.30	1025.76	51.788	42°52'40.69'' N	65°18'47.00'' W	2025-10-04 12:40:42	
09:40:39	2	62.4	9	0.5	0.5	100.00	5.161	31.148	32.147	1468.78	1025.69	51.633	42°52'40.69'' N	65°18'46.99'' W	2025-10-04 12:40:43	
09:40:40	2	61.9	9	0.5	0.5	100.00	5.208	31.135	32.088	1468.88	1025.63	51.532	42°52'40.69'' N	65°18'46.99'' W	2025-10-04 12:40:44	
09:40:41	2	61.4	9	0.5	0.5	100.00	5.295	31.216	32.098	1469.24	1025.63	51.518	42°52'40.69'' N	65°18'46.98'' W	2025-10-04 12:40:45	
09:40:42	2	61.0	10	0.5	0.5	100.00	5.332	31.267	32.120	1469.41	1025.64	51.538	42°52'40.69'' N	65°18'46.98'' W	2025-10-04 12:40:46	
09:40:43	2	60.4	10	0.5	0.5	100.00	5.347	31.298	32.141	1469.49	1025.65	51.565	42°52'40.69'' N	65°18'46.97'' W	2025-10-04 12:40:47	
09:40:44	2	59.9	10	0.5	0.5	100.00	5.389	31.284	32.085	1469.58	1025.60	51.470	42°52'40.69'' N	65°18'46.97'' W	2025-10-04 12:40:48	
09:40:45	2	59.4	10	0.5	0.5	100.00	5.424	31.360	32.138	1469.78	1025.64	51.536	42°52'40.69'' N	65°18'46.97'' W	2025-10-04 12:40:49	
09:40:46	2	58.9	10	0.6	0.5	120.00	5.471	31.378	32.114	1469.94	1025.61	51.486	42°52'40.69'' N	65°18'46.96'' W	2025-10-04 12:40:50	
09:40:47	2	58.3	10	0.6	0.5	120.00	5.508	31.376	32.077	1470.03	1025.57	51.420	42°52'40.69'' N	65°18'46.95'' W	2025-10-04 12:40:51	
09:40:48	2	57.6	10	0.6	0.6	100.00	5.544	31.404	32.075	1470.16	1025.56	51.407	42°52'40.69'' N	65°18'46.94'' W	2025-10-04 12:40:52	
09:40:49	2	57.1	11	0.7	0.7	100.00	5.614	31.411	32.017	1470.36	1025.51	51.300	42°52'40.69'' N	65°18'46.93'' W	2025-10-04 12:40:53	
09:40:50	2	56.6	11	0.6	0.5	120.00	5.891	31.457	31.806	1471.20	1025.31	50.915	42°52'40.69'' N	65°18'46.91'' W	2025-10-04 12:40:54	
09:40:51	2	56.2	11	0.5	0.5	100.00	5.960	31.669	31.979	1471.69	1025.43	51.143	42°52'40.69'' N	65°18'46.91'' W	2025-10-04 12:40:55	
09:40:52	2	55.7	11	0.5	0.5	100.00	6.085	31.676	31.869	1472.04	1025.33	50.950	42°52'40.69'' N	65°18'46.90'' W	2025-10-04 12:40:56	
09:40:53	2	55.2	11	0.5	0.5	100.00	6.102	31.702	31.882	1472.12	1025.33	50.962	42°52'40.69'' N	65°18'46.90'' W	2025-10-04 12:40:57	
09:40:54	2	54.7	11	0.5	0.5	100.00	6.137	31.821	31.982	1472.37	1025.41	51.097	42°52'40.69'' N	65°18'46.90'' W	2025-10-04 12:40:58	
09:40:55	2	54.3	11	0.5	0.5	100.00	6.169	31.885	32.022	1472.55	1025.43	51.146	42°52'40.69'' N	65°18'46.89'' W	2025-10-04 12:40:59	
09:40:56	2	53.8	12	0.5	0.5	100.00	6.256	31.950	32.013	1472.87	1025.41	51.107	42°52'40.69'' N	65°18'46.88'' W	2025-10-04 12:41:00	
09:40:57	2	53.3	12	0.5	0.5	100.00	6.386	31.981	31.926	1473.27	1025.32	50.945	42°52'40.69'' N	65°18'46.88'' W	2025-10-04 12:41:01	
09:40:58	2	52.6	12	0.6	0.6	100.00	6.440	32.084	31.989	1473.55	1025.36	51.021	42°52'40.70'' N	65°18'46.87'' W	2025-10-04 12:41:02	
09:40:59	3	51.3	0	1.1	1.1	100.00	6.564	32.251	32.058	1474.11	1025.40	51.086	42°52'40.70'' N	65°18'46.85'' W	2025-10-04 12:41:03	
09:41:00	3	50.8	0	1.0	1.0	100.00	6.635	32.297	32.042	1474.36	1025.37	51.044	42°52'40.70'' N	65°18'46.84'' W	2025-10-04 12:41:04	
09:41:01	3	50.5	0	0.3	0.5	60.00	6.746	32.381	32.030	1474.78	1025.35	50.997	42°52'40.69'' N	65°18'46.83'' W	2025-10-04 12:41:05	
09:41:02	3	50.1	0	0.3	0.4	75.00	6.792	32.390	31.998	1474.91	1025.31	50.939	42°52'40.69'' N	65°18'46.82'' W	2025-10-04 12:41:06	
09:41:03	3	49.6	0	0.4	0.5	80.00	6.878	32.500	32.037	1475.29	1025.33	50.972	42°52'40.69'' N	65°18'46.82'' W	2025-10-04 12:41:07	
09:41:04	3	49.0	0	0.5	0.6	83.33	6.933	32.516	32.005	1475.45	1025.29	50.911	42°52'40.69'' N	65°18'46.81'' W	2025-10-04 12:41:08	
09:41:05	3	48.5	1	0.6	0.6	100.00	6.950	32.596	32.076	1475.60	1025.35	51.009	42°52'40.69'' N	65°18'46.81'' W	2025-10-04 12:41:09	
09:41:06	3	48.0	1	0.6	0.5	120.00	7.259	32.586	31.779	1476.42	1025.07	50.503	42°52'40.69'' N	65°18'46.81'' W	2025-10-04 12:41:10	
09:41:07	3	47.6	1	0.5	0.5	100.00	7.284	32.746	31.929	1476.70	1025.18	50.712	42°52'40.69'' N	65°18'46.81'' W	2025-10-04 12:41:11	
09:41:08	3	47.1	1	0.5	0.5	100.00	7.493	32.876	31.878	1477.44	1025.11	50.587	42°52'40.70'' N	65°18'46.79'' W	2025-10-04 12:41:12	
09:41:09	3	46.6	1	0.7	0.5	140.00	7.642	32.964	31.836	1477.95	1025.05	50.490	42°52'40.70'' N	65°18'46.78'' W	2025-10-04 12:41:13	
09:41:10	3	45.9	1	0.7	0.6	116.67	7.708	32.960	31.772	1478.11	1024.99	50.383	42°52'40.70'' N	65°18'46.77'' W	2025-10-04 12:41:14	
09:41:11	3	45.4	1	0.7	0.6	116.67	7.887	33.284	31.953	1479.02	1025.11	50.600	42°52'40.70'' N	65°18'46.76'' W	2025-10-04 12:41:15	
09:41:12	3	44.8	2	0.6	0.5	120.00	8.262	33.461	31.800	1480.24	1024.93	50.296	42°52'40.70'' N	65°18'46.75'' W	2025-10-04 12:41:16	
09:41:13	3	44.4	2	0.6	0.5	120.00	8.535	33.682	31.786	1481.25	1024.88	50.216	42°52'40.70'' N	65°18'46.75'' W	2025-10-04 12:41:17	
09:41:14	3	44.0	2	0.5	0.5	100.00	8.694	33.895	31.867	1481.93	1024.91	50.296	42°52'40.70'' N	65°18'46.74'' W	2025-10-04 12:41:18	
09:41:15	3	43.5	2	0.5	0.5	100.00	8.788	33.995	31.886	1482.30	1024.91	50.304	42°52'40.70'' N	65°18'46.73'' W	2025-10-04 12:41:19	
09:41:16	3	42.9	2	0.6	0.5	120.00	8.854	34.057	31.890	1482.54	1024.90	50.296	42°52'40.69'' N	65°18'46.73'' W	2025-10-04 12:41:20	
09:41:17	3	42.4	2	0.5	0.6	83.33	8.961	34.005	31.741	1482.75	1024.77	50.061	42°52'40.69'' N	65°18'46.72'' W	2025-10-04 12:41:21	
09:41:18	3	42.0	2	0.5	0.6	83.33	9.228	34.028	31.529	1483.47	1024.56	49.705	42°52'40.69'' N	65°18'46.71'' W	2025-10-04 12:41:22	
09:41:19	3	41.5	3	0.5	0.5	100.00	9.890	34.444	31.373	1485.70	1024.33	49.357	42°52'40.69'' N	65°18'46.70'' W	2025-10-04 12:41:23	
09:41:20	3	41.0	3	0.4	0.5	80.00	11.238	35.898	31.656	1490.85	1024.32	49.527	42°52'40.69'' N	65°18'46.70'' W	2025-10-04 12:41:24	
09:41:21	3	40.4	3	0.5	0.5	100.00	11.365	35.919	31.567	1491.19	1024.22	49.383	42°52'40.69'' N	65°18'46.69'' W	2025-10-04 12:41:25	
09:41:22	3	39.9	3	0.6	0.6	100.00	11.354	35.811	31.471	1491.02	1024.15	49.249	42°52'40.69'' N	65°18'46.69'' W	2025-10-04 12:41:26	
09:41:23	3	39.4	3	0.5	0.6	83.33	11.624	36.032	31.458	1491.94	1024.09	49.188	42°52'40.69'' N	65°18'46.67'' W	2025-10-04 12:41:27	
09:41:24	3	38.9	3	0.6	0.5	120.00	12.142	36.420	31.394	1493.65	1023.94	49.024	42°52'40.69'' N	65°18'46.67'' W	2025-10-04 12:41:28	
09:41:25	3	38.4	3	0.5	0.5	100.00	12.892	37.221	31.528	1496.35	1023.90	49.110	42°52'40.69'' N	65°18'46.66'' W	2025-10-04 12:41:29	
09:41:26	3	37.9	4	0.5	0.5	100.00	13.106	37.473	31.587	1497.13	1023.90	49.165	42°52'40.69'' N	65°18'46.65'' W	2025-10-04 12:41:30	
09:41:27	3	37.5	4	0.6	0.5	120.00	13.208	37.354	31.392	1497.24	1023.73	48.878	42°52'40.69'' N	65°18'46.64'' W	2025-10-04 12:41:31	
09:41:28	3	37.0	4	0.6	0.5	120.00	13.304	37.717	31.651	1497.86	1023.91	49.229	42°52'40.69'' N	65°18'46.64'' W	2025-10-04 12:41:32	
09:41:29	3	36.6	4	0.5	0.5	100.00	13.518	37.811	31.562	1498.46	1023.79	49.078	42°52'40.69'' N	65°18'46.63'' W	2025-10-04 12:41:33	
09:41:30	3	36.3	4	0.5	0.4	125.00	14.016	38.496	31.784	1500.35	1023.86	49.330	42°52'40.69'' N	65°18'46.63'' W	2025-10-04 12:41:34	
09:41:31	3	35.8	4	0.5	0.4	125.00	14.248	38.898	31.961	1501.31	1023.95	49.550	42°52'40.69'' N	65°18'46.62'' W	2025-10-04 12:41:35	
09:41:32	3	35.3	4	0.5	0.5	100.00	14.428	38.994	31.901	1501.81	1023.86	49.446	42°52'40.69'' N	65°18'46.61'' W	2025-10-04 12:41:36	
09:41:33	3	34.7	4	0.6	0.6	100.00	14.593	38.973	31.746	1502.16	1023.71	49.212	42°52'40.69'' N	65°18'46.60'' W	2025-10-04 12:41:37	
09:41:34	3	34.1	5	0.7	0.6	116.67	14.625	39.050	31.790	1502.30	1023.73	49.270	42°52'40.69'' N	65°18'46.59'' W	2025-10-04 12:41:38	
09:41:35	3	33.6	5	0.7	0.6	116.67	14.689	39.074	31.760	1502.46	1023.69	49.221	42°52'40.68'' N	65°18'46.58'' W	2025-10-04 12:41:39	
09:41:36	3	33.1	5	0.6	0.6	100.00	14.902	39.257	31.752	1503.13	1023.64	49.187	42°52'40.68'' N	65°18'46.57'' W	2025-10-04 12:41:40	
09:41:37	3	32.6	5	0.5	0.5	100.00	15.001	39.314	31.723	1503.40	1023.59	49.137	42°52'40.68'' N	65°18'46.56'' W	2025-10-04 12:41:41	
09:41:38	3	32.2	5	0.5	0.5	100.00	15.099	39.377	31.700	1503.68	1023.55	49.095	42°52'40.69'' N	65°18'46.55'' W	2025-10-04 12:41:42	
09:41:39	3	31.7	5	0.4	0.4	100.00	15.128	39.375	31.675	1503.74	1023.52	49.057	42°52'40.69'' N	65°18'46.55'' W	2025-10-04 12:41:43	
09:41:40	3	31.3	5	0.5	0.5	100.00	15.093	39.446	31.766	1503.73	1023.60	49.188	42°52'40.69'' N	65°18'46.55'' W	2025-10-04 12:41:44	
09:41:41	3	30.9	6	0.5	0.5	100.00	15.115	39.431	31.736	1503.75	1023.57	49.143	42°52'40.69'' N	65°18'46.55'' W	2025-10-04 12:41:45	
09:41:42	3	30.5	6	0.3	0.4	75.00	15.161	39.581	31.833	1504.01	1023.63	49.274	42°52'40.69'' N	65°18'46.55'' W	2025-10-04 12:41:46	
09:41:43	3	30.0	6	0.4	0.4	100.00	15.288	39.641	31.784	1504.34	1023.57	49.192	42°52'40.69'' N	65°18'46.54'' W	2025-10-04 12:41:47	
09:41:44	3	29.6	6	0.5	0.5	100.00	15.337	39.664	31.765	1504.47	1023.54	49.161	42°52'40.68'' N	65°18'46.53'' W	2025-10-04 12:41:48	
09:41:45	3	28.9	6	0.5	0.5	100.00	15.319	39.651	31.768	1504.40	1023.54	49.167	42°52'40.68'' N	65°18'46.52'' W	2025-10-04 12:41:49	
09:41:46	3	28.5	6	0.5	0.5	100.00	15.329	39.654	31.763	1504.42	1023.53	49.159	42°52'40.68'' N	65°18'46.51'' W	2025-10-04 12:41:50	
09:41:47	3	28.0	6	0.5	0.5	100.00	15.364	39.721	31.795	1504.56	1023.55	49.199	42°52'40.67'' N	65°18'46.49'' W	2025-10-04 12:41:51	
09:41:48	3	27.5	6	0.5	0.5	100.00	15.486	39.790	31.757	1504.90	1023.49	49.135	42°52'40.67'' N	65°18'46.48'' W	2025-10-04 12:41:52	
09:41:49	3	27.0	7	0.5	0.5	100.00	15.648	39.860	31.690	1505.32	1023.40	49.027	42°52'40.67'' N	65°18'46.48'' W	2025-10-04 12:41:53	
09:41:50	3	26.5	7	0.5	0.5	100.00	15.545	39.777	31.699	1505.00	1023.43	49.048	42°52'40.67'' N	65°18'46.47'' W	2025-10-04 12:41:54	
09:41:51	3	26.0	7	0.5	0.4	125.00	15.676	39.839	31.649	1505.35	1023.36	48.966	42°52'40.67'' N	65°18'46.46'' W	2025-10-04 12:41:55	
09:41:52	3	25.7	7	0.4	0.5	80.00	15.939	40.049	31.624	1506.13	1023.28	48.908	42°52'40.67'' N	65°18'46.46'' W	2025-10-04 12:41:56	
09:41:53	3	25.1	7	0.5	0.5	100.00	16.150	40.185	31.576	1506.72	1023.19	48.822	42°52'40.67'' N	65°18'46.46'' W	2025-10-04 12:41:57	
09:41:54	3	24.4	7	0.6	0.6	100.00	16.146	40.154	31.552	1506.67	1023.17	48.790	42°52'40.67'' N	65°18'46.46'' W	2025-10-04 12:41:58	
