Data Start: 2025-10-04 12:06:26
Data End: 2025-10-04 12:26:42
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302	
Station: RB_d		
Cast:	4	
Position: 42 52.677 N 65 18.774 W		
Operator: C. Johnson		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
12:13:10	0	0.4	0	0.0	0.0	0.00	18.502	-0.004	0.000	1477.67	998.50	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:16	
12:13:11	0	0.5	0	0.0	0.0	0.00	18.434	-0.004	0.000	1477.46	998.52	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:17	
12:13:12	0	0.5	0	0.0	0.0	0.00	18.427	-0.004	0.000	1477.43	998.52	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:18	
12:13:13	0	0.5	0	0.0	0.0	0.00	18.354	-0.004	0.000	1477.20	998.53	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:19	
12:13:14	0	0.4	0	0.0	0.0	0.00	18.303	-0.004	0.000	1477.03	998.54	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:20	
12:13:15	0	0.5	0	0.0	0.0	0.00	18.323	-0.004	0.000	1477.10	998.54	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:21	
12:13:16	0	0.4	0	0.0	0.0	0.00	18.377	-0.004	0.000	1477.27	998.53	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:22	
12:13:17	0	0.5	0	0.0	0.0	0.00	18.366	-0.004	0.000	1477.24	998.53	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:23	
12:13:18	0	0.5	0	0.0	0.0	0.00	18.282	-0.003	0.000	1476.97	998.55	-0.004	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:24	
12:13:19	0	0.4	0	0.0	0.0	0.00	18.257	-0.004	0.000	1476.89	998.55	-0.005	42°53'59.54'' N	65°09'52.12'' W	2025-10-04 15:13:25	
12:13:20	0	0.5	0	0.0	0.0	0.00	18.235	-0.004	0.000	1476.82	998.56	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:26	
12:13:21	0	0.4	0	0.0	0.0	0.00	18.246	-0.004	0.000	1476.85	998.55	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:26	
12:13:22	0	0.4	0	0.0	0.0	0.00	18.278	-0.004	0.000	1476.95	998.55	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:27	
12:13:23	0	0.4	0	0.0	0.0	0.00	18.268	-0.003	0.000	1476.92	998.55	-0.004	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:28	
12:13:24	0	0.4	0	0.0	0.0	0.00	18.211	-0.004	0.000	1476.74	998.56	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:29	
12:13:25	0	0.4	0	0.0	0.0	0.00	18.152	-0.004	0.000	1476.55	998.57	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:30	
12:13:26	0	0.4	0	0.0	0.0	0.00	18.140	-0.004	0.000	1476.51	998.57	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:31	
12:13:27	0	0.5	0	0.0	0.0	0.00	18.118	-0.004	0.000	1476.44	998.58	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:32	
12:13:28	0	0.4	0	0.0	0.0	0.00	18.079	-0.004	0.000	1476.31	998.58	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:33	
12:13:29	0	0.4	0	0.0	0.0	0.00	18.069	-0.004	0.000	1476.28	998.59	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:34	
12:13:30	0	0.4	0	0.0	0.0	0.00	18.055	-0.004	0.000	1476.24	998.59	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:35	
12:13:31	0	0.4	0	0.0	0.0	0.00	18.021	-0.004	0.000	1476.12	998.59	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:36	
12:13:32	0	0.4	0	0.0	0.0	0.00	17.958	-0.004	0.000	1475.92	998.61	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:37	
12:13:33	0	0.5	0	0.0	0.0	0.00	17.921	-0.004	0.000	1475.80	998.61	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:38	
12:13:34	0	0.4	0	0.0	0.0	0.00	17.893	-0.004	0.000	1475.71	998.62	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:39	
12:13:35	0	0.4	0	0.0	0.0	0.00	17.839	-0.004	0.000	1475.53	998.63	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:40	
12:13:36	0	0.4	0	0.0	0.0	0.00	17.795	-0.004	0.000	1475.39	998.64	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:41	
12:13:37	0	0.4	0	0.0	0.0	0.00	17.756	-0.004	0.000	1475.26	998.64	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:42	
12:13:38	0	0.4	0	0.0	0.0	0.00	17.730	-0.004	0.000	1475.18	998.65	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:43	
12:13:39	0	0.4	0	0.0	0.0	0.00	17.704	-0.004	0.000	1475.09	998.65	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:44	
12:13:40	0	0.4	0	0.0	0.0	0.00	17.681	-0.004	0.000	1475.02	998.66	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:45	
12:13:41	0	0.4	0	0.0	0.0	0.00	17.655	-0.004	0.000	1474.94	998.66	-0.005	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:13:46	
12:13:42	0	0.4	0	0.0	0.0	0.00	17.607	-0.004	0.000	1474.78	998.67	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:47	
12:13:43	0	0.4	0	0.0	0.0	0.00	17.523	-0.004	0.000	1474.50	998.69	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:48	
12:13:44	0	0.4	0	0.0	0.0	0.00	17.496	-0.004	0.000	1474.41	998.69	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:49	
12:13:45	0	0.4	0	0.0	0.0	0.00	17.459	-0.004	0.000	1474.29	998.70	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:50	
12:13:46	0	0.4	0	0.0	0.0	0.00	17.408	-0.003	0.000	1474.13	998.71	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:51	
12:13:47	0	0.4	0	0.0	0.0	0.00	17.382	-0.004	0.000	1474.04	998.71	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:52	
12:13:48	0	0.4	0	0.0	0.0	0.00	17.357	-0.004	0.000	1473.96	998.72	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:53	
12:13:49	0	0.4	0	0.0	0.0	0.00	17.335	-0.004	0.000	1473.88	998.72	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:54	
12:13:50	0	0.4	0	0.0	0.0	0.00	17.327	-0.004	0.000	1473.86	998.72	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:55	
12:13:51	0	0.4	0	0.0	0.0	0.00	17.322	-0.004	0.000	1473.84	998.72	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:56	
12:13:52	0	0.4	0	0.0	0.0	0.00	17.270	-0.003	0.000	1473.67	998.73	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:57	
12:13:53	0	0.4	0	0.0	0.0	0.00	17.233	-0.004	0.000	1473.55	998.74	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:58	
12:13:54	0	0.4	0	0.0	0.0	0.00	17.249	-0.004	0.000	1473.60	998.73	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:59	
12:13:55	0	0.4	0	0.0	0.0	0.00	17.237	-0.004	0.000	1473.56	998.74	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:00	
12:13:56	0	0.4	0	0.0	0.0	0.00	17.263	-0.004	0.000	1473.65	998.73	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:01	
12:13:57	0	0.4	0	0.0	0.0	0.00	17.225	-0.003	0.000	1473.52	998.74	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:02	
12:13:58	0	0.4	0	0.0	0.0	0.00	17.170	-0.004	0.000	1473.34	998.75	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:03	
12:13:59	0	0.4	0	0.0	0.0	0.00	17.150	-0.004	0.000	1473.27	998.75	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:04	
12:14:00	0	0.4	0	0.0	0.0	0.00	17.193	-0.004	0.000	1473.42	998.74	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:05	
12:14:01	0	0.4	0	0.0	0.0	0.00	17.175	-0.004	0.000	1473.36	998.75	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:06	
12:14:02	0	0.4	0	0.0	0.0	0.00	17.134	-0.004	0.000	1473.22	998.75	-0.005	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:07	
12:14:03	0	0.4	0	0.0	0.0	0.00	17.112	-0.003	0.000	1473.15	998.76	-0.004	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:08	
12:14:04	0	0.4	0	0.0	0.0	0.00	17.170	-0.003	0.000	1473.34	998.75	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:09	
12:14:05	0	0.4	0	0.0	0.0	0.00	17.232	-0.003	0.000	1473.54	998.74	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:10	
12:14:06	0	0.4	0	0.0	0.0	0.00	17.253	-0.003	0.000	1473.61	998.73	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:11	
12:14:07	0	0.4	0	0.0	0.0	0.00	17.278	-0.003	0.000	1473.70	998.73	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:12	
12:14:08	0	0.4	0	0.0	0.0	0.00	17.219	-0.002	0.000	1473.50	998.74	-0.002	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:13	
12:14:09	0	0.4	0	0.0	0.0	0.00	17.189	-0.003	0.000	1473.40	998.74	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:14	
12:14:10	0	0.4	0	0.0	0.0	0.00	17.149	-0.002	0.000	1473.27	998.75	-0.002	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:15	
12:14:11	0	0.4	0	0.0	0.0	0.00	17.171	-0.002	0.000	1473.34	998.75	-0.002	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:16	
12:14:12	0	0.4	0	0.0	0.0	0.00	17.161	-0.002	0.000	1473.31	998.75	-0.002	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:17	
12:14:13	0	0.4	0	0.0	0.0	0.00	17.176	-0.002	0.000	1473.36	998.75	-0.002	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:18	
12:14:14	0	0.4	0	0.0	0.0	0.00	17.206	-0.002	0.000	1473.46	998.74	-0.002	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:19	
12:14:15	0	0.4	0	0.0	0.0	0.00	17.252	-0.002	0.000	1473.61	998.73	-0.002	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:20	
12:14:16	0	0.4	0	0.0	0.0	0.00	17.401	30.398	22.473	1499.78	1015.84	35.842	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:21	
12:14:17	0	0.4	0	0.0	0.0	0.00	17.464	41.291	31.508	1510.24	1022.73	48.615	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:22	
12:14:18	0	0.4	0	0.0	0.0	0.00	17.450	41.281	31.510	1510.20	1022.73	48.618	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:23	
12:14:19	0	0.7	0	0.0	0.1	0.00	17.460	41.261	31.485	1510.20	1022.71	48.583	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:24	
12:14:20	0	1.1	0	0.1	0.4	25.00	17.456	41.249	31.478	1510.19	1022.71	48.573	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:25	
12:14:21	0	1.0	0	0.4	0.5	80.00	17.498	41.318	31.505	1510.34	1022.72	48.608	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:26	
12:14:22	0	1.1	0	0.4	0.3	133.33	17.460	41.250	31.476	1510.20	1022.71	48.571	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:27	
12:14:23	0	1.5	0	0.3	0.4	75.00	17.457	41.237	31.467	1510.19	1022.70	48.558	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:28	
12:14:24	0	1.5	0	0.3	0.5	60.00	17.495	41.263	31.460	1510.29	1022.69	48.546	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:29	
12:14:25	0	1.4	0	0.3	0.3	100.00	17.460	41.238	31.466	1510.19	1022.70	48.557	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:30	
12:14:26	0	1.4	0	0.3	0.3	100.00	17.458	41.231	31.461	1510.18	1022.70	48.550	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:31	
12:14:27	0	1.4	0	0.1	0.2	50.00	17.458	41.259	31.485	1510.21	1022.72	48.584	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:32	
12:14:28	0	1.4	0	0.1	0.2	50.00	17.459	41.235	31.464	1510.19	1022.70	48.553	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:33	
12:14:29	0	1.2	0	0.1	0.3	33.33	17.460	41.242	31.469	1510.19	1022.70	48.561	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:34	
12:14:30	0	1.5	0	0.2	0.3	66.67	17.456	41.223	31.456	1510.17	1022.70	48.543	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:35	
12:14:31	0	1.9	0	0.4	0.4	100.00	17.456	41.226	31.459	1510.18	1022.70	48.548	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:36	
12:14:32	0	1.9	0	0.3	0.3	100.00	17.459	41.234	31.463	1510.19	1022.70	48.553	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:37	
12:14:33	0	1.9	0	0.3	0.3	100.00	17.466	41.231	31.455	1510.21	1022.70	48.542	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:38	
12:14:34	0	2.0	1	0.2	0.2	100.00	17.470	41.232	31.453	1510.22	1022.69	48.538	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:39	
12:14:35	0	1.9	1	0.1	0.1	100.00	17.470	41.236	31.456	1510.22	1022.69	48.542	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:40	
12:14:36	0	2.2	1	0.2	0.4	50.00	17.468	41.229	31.451	1510.22	1022.69	48.536	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:41	
12:14:37	0	2.7	1	0.4	0.7	57.14	17.470	41.224	31.446	1510.22	1022.69	48.529	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:42	
12:14:38	0	3.2	1	0.3	0.8	37.50	17.468	41.224	31.447	1510.23	1022.69	48.531	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:14:43	
12:14:39	0	3.5	1	0.2	0.8	25.00	17.469	41.225	31.447	1510.23	1022.70	48.531	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:44	
12:14:40	0	3.8	1	0.3	0.5	60.00	17.470	41.226	31.447	1510.24	1022.70	48.531	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:14:45	
12:14:41	0	4.1	1	0.3	0.5	60.00	17.472	41.226	31.446	1510.25	1022.70	48.529	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:14:46	
12:14:42	0	4.6	1	0.2	0.7	28.57	17.472	41.225	31.445	1510.26	1022.70	48.528	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:14:47	
12:14:43	0	5.2	1	0.3	0.8	37.50	17.469	41.222	31.443	1510.26	1022.70	48.527	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:14:48	
12:14:44	0	5.7	1	0.2	0.7	28.57	17.472	41.225	31.444	1510.28	1022.70	48.528	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:49	
12:14:45	0	6.2	1	0.1	0.5	20.00	17.473	41.230	31.447	1510.29	1022.71	48.532	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:50	
12:14:46	0	6.5	1	0.1	0.5	20.00	17.476	41.234	31.447	1510.31	1022.71	48.532	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:51	
12:14:47	0	6.9	1	0.1	0.4	25.00	17.475	41.231	31.446	1510.31	1022.71	48.531	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:14:52	
12:14:48	0	7.4	1	0.1	0.5	20.00	17.474	41.228	31.444	1510.31	1022.71	48.528	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:14:53	
12:14:49	0	8.1	1	0.3	0.8	37.50	17.467	41.222	31.444	1510.30	1022.71	48.529	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:14:54	
12:14:50	0	8.6	1	0.1	0.7	14.29	17.469	41.221	31.441	1510.31	1022.71	48.525	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:14:55	
12:14:51	0	9.1	1	0.1	0.3	33.33	17.451	41.201	31.438	1510.26	1022.72	48.523	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:14:56	
12:14:52	0	9.5	1	0.1	0.1	100.00	17.437	41.193	31.443	1510.23	1022.73	48.530	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:14:57	
12:14:53	0	10.0	1	0.1	0.3	33.33	17.434	41.193	31.445	1510.23	1022.73	48.534	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:14:58	
12:14:54	0	10.5	1	0.1	0.5	20.00	17.421	41.179	31.443	1510.20	1022.73	48.532	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:14:59	
12:14:55	0	11.0	1	0.1	0.5	20.00	17.424	41.185	31.446	1510.22	1022.74	48.536	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:15:00	
12:14:56	0	11.5	1	0.1	0.3	33.33	17.401	41.164	31.445	1510.16	1022.74	48.536	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:01	
12:14:57	0	12.1	1	0.1	0.3	33.33	17.401	41.164	31.445	1510.17	1022.75	48.537	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:02	
12:14:58	0	12.7	1	0.1	0.3	33.33	17.398	41.160	31.444	1510.17	1022.75	48.536	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:03	
12:14:59	0	13.2	1	0.1	0.1	100.00	17.392	41.159	31.447	1510.17	1022.76	48.541	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:04	
12:15:00	0	13.6	2	0.1	0.1	100.00	17.389	41.162	31.451	1510.17	1022.76	48.547	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:05	
12:15:01	0	13.9	2	0.1	0.2	50.00	17.388	41.160	31.451	1510.17	1022.76	48.547	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:06	
12:15:02	0	14.2	2	0.1	0.3	33.33	17.386	41.158	31.451	1510.17	1022.76	48.547	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:07	
12:15:03	0	14.8	2	0.1	0.5	20.00	17.382	41.157	31.452	1510.17	1022.77	48.550	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:08	
12:15:04	0	15.5	2	0.3	0.7	42.86	17.379	41.153	31.451	1510.17	1022.77	48.549	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:09	
12:15:05	0	16.1	2	0.1	0.8	12.50	17.378	41.150	31.449	1510.17	1022.77	48.547	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:10	
12:15:06	0	16.7	2	0.1	0.5	20.00	17.378	41.151	31.450	1510.18	1022.78	48.548	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:11	
12:15:07	0	17.2	2	0.2	0.2	100.00	17.376	41.152	31.452	1510.19	1022.78	48.551	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:12	
12:15:08	0	17.6	2	0.2	0.0	0.00	17.376	41.152	31.452	1510.20	1022.78	48.551	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:13	
12:15:09	0	18.0	2	0.1	0.0	0.00	17.370	41.150	31.455	1510.19	1022.79	48.555	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:14	
12:15:10	0	18.5	2	0.1	0.2	50.00	17.369	41.150	31.455	1510.19	1022.79	48.557	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:15	
12:15:11	0	18.9	2	0.1	0.3	33.33	17.369	41.150	31.455	1510.20	1022.79	48.557	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:16	
12:15:12	0	19.3	2	0.0	0.3	0.00	17.370	41.151	31.455	1510.21	1022.79	48.557	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:17	
12:15:13	0	19.8	2	0.0	0.2	0.00	17.358	41.143	31.457	1510.18	1022.80	48.561	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:18	
12:15:14	0	20.4	2	0.1	0.3	33.33	17.355	41.140	31.458	1510.18	1022.80	48.562	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:19	
12:15:15	0	20.9	2	0.1	0.4	25.00	17.349	41.139	31.461	1510.18	1022.81	48.567	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:20	
12:15:16	0	21.4	2	0.1	0.3	33.33	17.349	41.144	31.464	1510.19	1022.82	48.572	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:21	
12:15:17	0	21.8	2	0.0	0.1	0.00	17.343	41.133	31.460	1510.18	1022.82	48.566	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:22	
12:15:18	0	22.2	2	0.0	0.2	0.00	17.339	41.129	31.459	1510.17	1022.82	48.566	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:23	
12:15:19	0	22.8	2	0.1	0.5	20.00	17.326	41.122	31.463	1510.15	1022.83	48.572	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:24	
12:15:20	0	23.3	2	0.1	0.5	20.00	17.313	41.110	31.463	1510.11	1022.83	48.573	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:25	
12:15:21	0	23.8	2	0.1	0.4	25.00	17.278	41.080	31.464	1510.02	1022.84	48.578	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:26	
12:15:22	0	24.2	2	0.0	0.3	0.00	17.244	41.040	31.457	1509.91	1022.85	48.571	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:15:27	
12:15:23	0	24.7	2	0.0	0.3	0.00	17.184	40.991	31.461	1509.75	1022.87	48.581	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:28	
12:15:24	0	25.4	2	0.1	0.5	20.00	17.150	40.974	31.473	1509.67	1022.89	48.600	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:29	
12:15:25	0	25.9	2	0.1	0.6	16.67	17.152	40.949	31.450	1509.66	1022.87	48.569	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:30	
12:15:26	0	26.5	2	0.0	0.3	0.00	17.112	40.863	31.407	1509.50	1022.85	48.512	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:31	
12:15:27	0	26.8	2	0.1	0.1	100.00	17.014	40.837	31.462	1509.27	1022.92	48.595	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:32	
12:15:28	0	27.1	2	0.1	0.2	50.00	16.759	40.631	31.483	1508.52	1022.99	48.645	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:33	
12:15:29	0	27.5	2	0.1	0.3	33.33	16.638	40.520	31.482	1508.16	1023.02	48.653	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:34	
12:15:30	0	28.0	2	0.2	0.5	40.00	16.519	40.395	31.467	1507.78	1023.04	48.643	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:35	
12:15:31	0	28.6	2	0.2	0.6	33.33	16.339	40.295	31.522	1507.30	1023.12	48.733	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:15:36	
12:15:32	0	29.3	2	0.1	0.6	16.67	16.284	40.023	31.327	1506.92	1022.99	48.468	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:37	
12:15:33	0	29.9	2	0.1	0.4	25.00	16.301	40.274	31.532	1507.22	1023.15	48.752	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:38	
12:15:34	0	30.4	2	0.1	0.2	50.00	15.958	39.909	31.484	1506.11	1023.19	48.714	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:39	
12:15:35	0	30.8	2	0.1	0.2	50.00	15.924	39.890	31.494	1506.02	1023.21	48.732	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:40	
12:15:36	0	31.2	2	0.1	0.3	33.33	15.640	39.618	31.480	1505.12	1023.26	48.738	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:41	
12:15:37	0	31.6	2	0.1	0.5	20.00	15.202	39.344	31.588	1503.87	1023.44	48.929	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:42	
